物的, 形状詞, "b u q t e k i"
物真似, 名詞, "m o n o m a n e"
物知り, 名詞, "m o n o sh i r i"
物納, 名詞, "b u ts u n o:"
物置, 名詞, "m o n o o k i"
物腰, 名詞, "m o n o g o sh i"
物色, 名詞, "b u q sh o k u"
物見, 名詞, "m o n o m i"
物言い, 名詞, "m o n o i:"
物証, 名詞, "b u q sh o:"
物語, 名詞, "m o n o g a t a r i"
物語っ, 動詞, "m o n o g a t a q"
物語る, 動詞, "m o n o g a t a r u"
物議, 名詞, "b u ts u g i"
物象, 名詞, "b u q sh o:"
物販, 名詞, "b u q p a N"
物資, 名詞, "b u q sh i"
物質, 名詞, "b u q sh i ts u"
物部, 名詞, "m o n o b e"
物部, 名詞, "m o n o n o b e"
物量, 名詞, "b u ts u ry o:"
物陰, 名詞, "m o n o k a g e"
物静か, 形状詞, "m o n o sh i z u k a"
物音, 名詞, "m o n o o t o"
物騒, 形状詞, "b u q s o:"
特, 名詞, "t o k u"
特に, 副詞, "t o k u n i"
特ダネ, 名詞, "t o k u d a n e"
特上, 名詞, "t o k u j o:"
特使, 名詞, "t o k u sh i"
特例, 名詞, "t o k u r e:"
特価, 名詞, "t o q k a"
特典, 名詞, "t o k u t e N"
特別, 形状詞, "t o k u b e ts u"
特則, 名詞, "t o k u s o k u"
特効, 名詞, "t o q k o:"
特務, 名詞, "t o k u m u"
特化, 名詞, "t o q k a"
特区, 名詞, "t o q k u"
特命, 名詞, "t o k u m e:"
特売, 名詞, "t o k u b a i"
特大, 名詞, "t o k u d a i"
特定, 名詞, "t o k u t e:"
特徴, 名詞, "t o k u ch o:"
特急, 名詞, "t o q ky u:"
特性, 名詞, "t o k u s e:"
特技, 名詞, "t o k u g i"
特捜, 名詞, "t o k u s o:"
特措, 名詞, "t o k u s o"
特撮, 名詞, "t o k u s a ts u"
特攻, 名詞, "t o q k o:"
特有, 形状詞, "t o k u y u:"
特権, 名詞, "t o q k e N"
特殊, 形状詞, "t o k u sh u"
特段, 名詞, "t o k u d a N"
特注, 名詞, "t o k u ch u:"
特派, 名詞, "t o k u h a"
特産, 名詞, "t o k u s a N"
特用, 名詞, "t o k u y o:"
特番, 名詞, "t o k u b a N"
特異, 名詞, "t o k u i"
特発, 名詞, "t o k u h a ts u"
特筆, 名詞, "t o k u h i ts u"
特等, 名詞, "t o k u t o:"
特約, 名詞, "t o k u y a k u"
特級, 名詞, "t o q ky u:"
特色, 名詞, "t o k u sh o k u"
特製, 名詞, "t o k u s e:"
特訓, 名詞, "t o q k u N"
特記, 名詞, "t o q k i"
特設, 名詞, "t o k u s e ts u"
特許, 名詞, "t o q ky o"
特質, 名詞, "t o k u sh i ts u"
特選, 名詞, "t o k u s e N"
特長, 名詞, "t o k u ch o:"
特集, 名詞, "t o k u sh u:"
特需, 名詞, "t o k u j u"
特養, 名詞, "t o k u y o:"
特高, 名詞, "t o q k o:"
牽制, 名詞, "k e N s e:"
牽引, 名詞, "k e N i N"
犀川, 名詞, "s a i g a w a"
犠打, 名詞, "g i d a"
犠牲, 名詞, "g i s e:"
犬, 名詞, "i n u"
犬, 接尾辞, "k e N"
犬好き, 形状詞, "i n u z u k i"
犬山, 名詞, "i n u y a m a"
犬歯, 名詞, "k e N sh i"
犬猫, 名詞, "i n u n e k o"
犬神, 名詞, "i n u g a m i"
犬種, 名詞, "k e N sh u"
犬舎, 名詞, "k e N sh a"
犬飼, 名詞, "i n u k a i"
犬養, 名詞, "i n u k a i"
犯, 接尾辞, "h a N"
犯さ, 動詞, "o k a s a"
犯し, 動詞, "o k a sh i"
犯す, 動詞, "o k a s u"
犯人, 名詞, "h a N n i N"
犯歴, 名詞, "h a N r e k i"
犯罪, 名詞, "h a N z a i"
犯行, 名詞, "h a N k o:"
状, 名詞, "k a t a ch i"
状, 名詞, "z a m a"
状, 接尾辞, "j o:"
状態, 名詞, "j o: t a i"
状況, 名詞, "j o: ky o:"
狂, 接尾辞, "ky o:"
狂い, 動詞, "k u r u i"
狂い, 名詞, "g u r u i"
狂い, 名詞, "k u r u i"
狂う, 動詞, "k u r u u"
狂う, 動詞, "k u r u:"
狂おしい, 形容詞, "k u r u o sh i:"
狂っ, 動詞, "k u r u q"
狂わ, 動詞, "k u r u w a"
狂乱, 名詞, "ky o: r a N"
狂人, 名詞, "ky o: j i N"
狂信, 名詞, "ky o: sh i N"
狂喜, 名詞, "ky o: k i"
狂奔, 名詞, "ky o: h o N"
狂暴, 形状詞, "ky o: b o:"
狂歌, 名詞, "ky o: k a"
狂気, 名詞, "ky o: k i"
狂牛, 名詞, "ky o: gy u:"
狂犬, 名詞, "ky o: k e N"
狂言, 名詞, "ky o: g e N"
狐, 名詞, "k i ts u n e"
狗奴, 名詞, "k u n a"
狙い, 動詞, "n e r a i"
狙い, 名詞, "n e r a i"
狙い, 接尾辞, "n e r a i"
狙い目, 名詞, "n e r a i m e"
狙う, 動詞, "n e r a u"
狙う, 動詞, "n e r o:"
狙え, 動詞, "n e r a e"
狙える, 動詞, "n e r a e r u"
狙おう, 動詞, "n e r a o:"
狙っ, 動詞, "n e r a q"
狙わ, 動詞, "n e r a w a"
狙撃, 名詞, "s o g e k i"
狛犬, 名詞, "k o m a i n u"
狡猾, 形状詞, "k o: k a ts u"
狩, 名詞, "g a r i"
狩, 名詞, "k a r i"
狩り, 名詞, "g a r i"
狩り, 名詞, "k a r i"
狩る, 動詞, "k a r u"
狩人, 名詞, "k a ry u: d o"
狩猟, 名詞, "sh u ry o:"
狩矢, 名詞, "k a r i y a"
狩衣, 名詞, "k a r i g i n u"
狩谷, 名詞, "k a r i y a"
狩野, 名詞, "k a n o"
狩野, 名詞, "k a n o:"
狩野, 名詞, "k a r i n o"
独, 名詞, "d o k u"
独, 名詞, "h i t o r i"
独り, 名詞, "h i t o r i"
独りぼっち, 名詞, "h i t o r i b o q ch i"
独りよがり, 名詞, "h i t o r i y o g a r i"
独り占め, 名詞, "h i t o r i j i m e"
独り暮らし, 名詞, "h i t o r i g u r a sh i"
独り立ち, 名詞, "h i t o r i d a ch i"
独り言, 名詞, "h i t o r i g o t o"
独り身, 名詞, "h i t o r i m i"
独創, 名詞, "d o k u s o:"
独力, 名詞, "d o k u ry o k u"
独占, 名詞, "d o k u s e N"
独唱, 名詞, "d o k u sh o:"
独善, 名詞, "d o k u z e N"
独壇, 名詞, "d o k u d a N"
独奏, 名詞, "d o k u s o:"
独学, 名詞, "d o k u g a k u"
独尊, 名詞, "d o k u s o N"
独居, 名詞, "d o q ky o"
独得, 形状詞, "d o k u t o k u"
独房, 名詞, "d o k u b o:"
独断, 名詞, "d o k u d a N"
独楽, 名詞, "d o k u r a k u"
独楽, 名詞, "k o m a"
独歩, 名詞, "d o q p o"
独特, 形状詞, "d o k u t o k u"
独白, 名詞, "d o k u h a k u"
独禁, 名詞, "d o q k i N"
独立, 名詞, "d o k u r i ts u"
独自, 形状詞, "d o k u j i"
独裁, 名詞, "d o k u s a i"
独走, 名詞, "d o k u s o:"
独身, 名詞, "d o k u sh i N"
独逸, 名詞, "d o i ts u"
狭, 形容詞, "s e m a"
狭, 接頭辞, "ky o:"
狭い, 形容詞, "s e m a i"
狭かっ, 形容詞, "s e m a k a q"
狭き, 形容詞, "s e m a k i"
狭く, 形容詞, "s e m a k u"
狭し, 形容詞, "s e m a sh i"
狭まっ, 動詞, "s e b a m a q"
狭め, 動詞, "s e b a m e"
狭める, 動詞, "s e b a m e r u"
狭小, 名詞, "ky o: sh o:"
狭山, 名詞, "s a y a m a"
狭心, 名詞, "ky o: sh i N"
狭窄, 名詞, "ky o: s a k u"
狭義, 名詞, "ky o: g i"
狭量, 名詞, "ky o: ry o:"
狭間, 名詞, "h a z a m a"
狭隘, 名詞, "ky o: a i"
狸, 名詞, "t a n u k i"
狼, 名詞, "o: k a m i"
狼煙, 名詞, "n o r o sh i"
狼牙, 名詞, "r o: g a"
狼狽, 名詞, "r o: b a i"
狼藉, 名詞, "r o: z e k i"
猛, 名詞, "o r i"
猛, 名詞, "t a k e sh i"
猛, 接頭辞, "m o:"
猛, 記号, "m o u"
猛威, 名詞, "m o: i"
猛将, 名詞, "m o: sh o:"
猛攻, 名詞, "m o: k o:"
猛暑, 名詞, "m o: sh o"
猛毒, 名詞, "m o: d o k u"
猛烈, 形状詞, "m o: r e ts u"
猛然, 副詞, "m o: z e N"
猛獣, 名詞, "m o: j u:"
猛禽, 名詞, "m o: k i N"
猛者, 名詞, "m o s a"
猛虎, 名詞, "m o: k o"
猛進, 名詞, "m o: sh i N"
猜疑, 名詞, "s a i g i"
猟, 名詞, "ry o:"
猟奇, 名詞, "ry o: k i"
猟師, 名詞, "ry o: sh i"
猟犬, 名詞, "ry o: k e N"
猟銃, 名詞, "ry o: j u:"
猥褻, 形状詞, "w a i s e ts u"
猥雑, 名詞, "w a i z a ts u"
猪, 名詞, "i n o"
猪, 名詞, "i n o sh i sh i"
猪, 名詞, "sh i sh i"
猪口, 名詞, "ch o k o"
猪口, 名詞, "i n o g u ch i"
猪木, 名詞, "ch o k i"
猪木, 名詞, "i n o k i"
猪瀬, 名詞, "i n o s e"
猪熊, 名詞, "i n o k u m a"
猪狩, 名詞, "i k a r i"
猪突, 名詞, "ch o t o ts u"
猪苗代, 名詞, "i n a w a sh i r o"
猪部, 名詞, "i n o b e"
猫, 名詞, "n e k o"
猫好き, 名詞, "n e k o z u k i"
猫田, 名詞, "n e k o t a"
猫背, 名詞, "n e k o z e"
猫語, 名詞, "n e k o g o"
献, 接尾辞, "k o N"
献じ, 動詞, "k e N j i"
献上, 名詞, "k e N j o:"
献呈, 名詞, "k e N t e:"
献立, 名詞, "k o N d a t e"
献花, 名詞, "k e N k a"
献血, 名詞, "k e N k e ts u"
献身, 名詞, "k e N sh i N"
献金, 名詞, "k e N k i N"
猶, 副詞, "n a o"
猶, 接続詞, "n a o"
猶予, 名詞, "y u: y o"
猿, 名詞, "s a r u"
猿, 名詞, "z a r u"
猿人, 名詞, "e N j i N"
猿助, 名詞, "s a r u s u k e"
猿楽, 名詞, "s a r u g a k u"
猿楽, 名詞, "s a r u g o:"
猿田彦, 名詞, "s a r u t a h i k o"
猿田彦, 名詞, "s a r u t a h i k o n o"
獄, 名詞, "g o k u"
獄, 名詞, "h i t o y a"
獄中, 名詞, "g o k u ch u:"
獅子, 名詞, "j i sh i"
獅子, 名詞, "sh i sh i"
獏, 名詞, "b a k u"
獣, 名詞, "k e m o n o"
獣, 接尾辞, "j u:"
獣, 接頭辞, "j u:"
獣医, 名詞, "j u: i"
獰猛, 名詞, "d o: m o:"
獲っ, 動詞, "t o q"
獲り, 動詞, "d o r i"
獲り, 動詞, "t o r i"
獲る, 動詞, "d o r u"
獲る, 動詞, "t o r u"
獲る, 動詞, "u r u"
獲れ, 動詞, "t o r e"
獲れる, 動詞, "t o r e r u"
獲得, 名詞, "k a k u t o k u"
獲物, 名詞, "e m o n o"
玄, 名詞, "g e N"
玄, 名詞, "k u r o"
玄人, 名詞, "k u r o: t o"
玄哉, 名詞, "g e N s a i"
玄奘, 名詞, "g e N j o:"
玄宗, 名詞, "g e N s o:"
玄室, 名詞, "g e N sh i ts u"
玄徳, 名詞, "g e N t o k u"
玄昉, 名詞, "g e N b o:"
玄機, 名詞, "g e N k i"
玄武, 名詞, "g e N b u"
玄海, 名詞, "g e N k a i"
玄界, 名詞, "g e N k a i"
玄白, 名詞, "g e N p a k u"
玄米, 名詞, "g e N m a i"
玄蕃, 名詞, "g e N b a"
玄角, 名詞, "g e N k a k u"
玄関, 名詞, "g e N k a N"
率, 名詞, "r i ts u"
率い, 動詞, "h i k i:"
率いる, 動詞, "h i k i: r u"
率先, 名詞, "s o q s e N"
率直, 形状詞, "s o q ch o k u"
玉, 名詞, "d a m a"
玉, 名詞, "gy o k u"
玉, 名詞, "t a m a"
玉ねぎ, 名詞, "t a m a n e g i"
玉ネギ, 名詞, "t a m a n e g i"
玉之助, 名詞, "t a m a n o s u k e"
玉井, 名詞, "t a m a i"
玉城, 名詞, "t a m a k i"
玉子, 名詞, "t a m a g o"
玉子, 名詞, "t a m a k o"
玉子焼き, 名詞, "t a m a g o y a k i"
玉山, 名詞, "gy o k u z a N"
玉山, 名詞, "t a m a y a m a"
玉島, 名詞, "t a m a sh i m a"
玉川, 名詞, "t a m a g a w a"
玉座, 名詞, "gy o k u z a"
玉木, 名詞, "t a m a k i"
玉枝, 名詞, "t a m a e"
玉田, 名詞, "t a m a d a"
玉石, 名詞, "gy o k u s e k i"
玉石, 名詞, "t a m a i sh i"
玉砕, 名詞, "gy o k u s a i"
玉穂, 名詞, "t a m a h o"
玉縄, 名詞, "t a m a n a w a"
玉置, 名詞, "t a m a k i"
玉葱, 名詞, "t a m a n e g i"
玉藻, 名詞, "t a m a m o"
玉虫, 名詞, "t a m a m u sh i"
玉袋, 名詞, "t a m a b u k u r o"
玉鬘, 名詞, "t a m a k a z u r a"
王, 名詞, "k i m i"
王, 名詞, "m i k o"
王, 名詞, "o:"
王, 名詞, "o: k i m i"
王仁三郎, 名詞, "o n i s a b u r o:"
王位, 名詞, "o e"
王位, 名詞, "o: i"
王侯, 名詞, "o: k o:"
王允, 名詞, "o: i N"
王冠, 名詞, "o: k a N"
王制, 名詞, "o: s e:"
王国, 名詞, "o: k o k u"
王城, 名詞, "o: j o:"
王墓, 名詞, "o: b o"
王女, 名詞, "h i m e m i k o"
王女, 名詞, "o: j o"
王妃, 名詞, "o: h i"
王子, 名詞, "o: j i"
王室, 名詞, "o: sh i ts u"
王宮, 名詞, "o: ky u:"
王家, 名詞, "o: k e"
王将, 名詞, "o: sh o:"
王府, 名詞, "o: f u"
王座, 名詞, "o: z a"
王手, 名詞, "o: t e"
王政, 名詞, "o: s e:"
王族, 名詞, "o: z o k u"
王朝, 名詞, "o: ch o:"
王権, 名詞, "o: k e N"
王立, 名詞, "o: r i ts u"
王維, 名詞, "o: i"
王者, 名詞, "o: j a"
王英, 名詞, "o: e:"
王道, 名詞, "o: d o:"
王都, 名詞, "o: t o"
王陵, 名詞, "o: ry o:"
玩具, 名詞, "g a N g u"
玩具, 名詞, "o m o ch a"
玲, 名詞, "r e:"
玲一, 名詞, "r e: i ch i"
玲奈, 名詞, "r e: n a"
玲子, 名詞, "r e: k o"
玻璃, 名詞, "h a r i"
珈琲, 名詞, "k o: h i:"
珊瑚, 名詞, "s a N g o"
珍, 名詞, "ch i N"
珍し, 形容詞, "m e z u r a sh i"
珍しい, 形容詞, "m e z u r a sh i:"
珍しかっ, 形容詞, "m e z u r a sh i k a q"
珍しく, 形容詞, "m e z u r a sh i k u"
珍らしい, 形容詞, "m e z u r a sh i:"
珍味, 名詞, "ch i N m i"
珍奇, 名詞, "ch i N k i"
珍妙, 形状詞, "ch i N my o:"
珍獣, 名詞, "ch i N j u:"
珍重, 名詞, "ch i N ch o:"
珠, 名詞, "d a m a"
珠, 名詞, "j u"
珠, 名詞, "sh u"
珠, 名詞, "t a m a"
珠世, 名詞, "t a m a y o"
珠代, 名詞, "t a m a y o"
珠光, 名詞, "j u k o:"
珠名, 名詞, "t a m a n a"
珠子, 名詞, "t a m a k o"
珠樹, 名詞, "t a m a k i"
珠洲, 名詞, "s u z u"
珠玉, 名詞, "sh u gy o k u"
珪藻, 名詞, "k e: s o:"
班, 名詞, "h a N"
班, 名詞, "p a N"
班田, 名詞, "h a N d e N"
現, 名詞, "g e N"
現, 名詞, "u ts u ts u"
現, 接尾辞, "g e N"
現, 接頭辞, "g e N"
現さ, 動詞, "a r a w a s a"
現し, 動詞, "a r a w a sh i"
現す, 動詞, "a r a w a s u"
現に, 副詞, "g e N n i"
現れ, 動詞, "a r a w a r e"
現れ, 名詞, "a r a w a r e"
現れる, 動詞, "a r a w a r e r u"
現わさ, 動詞, "a r a w a s a"
現わし, 動詞, "a r a w a sh i"
現わす, 動詞, "a r a w a s u"
現われ, 動詞, "a r a w a r e"
現われ, 名詞, "a r a w a r e"
現われる, 動詞, "a r a w a r e r u"
現下, 名詞, "g e N k a"
現世, 名詞, "g e N s e"
現人, 名詞, "a r a h i t o"
現今, 名詞, "g e N k o N"
現代, 名詞, "g e N d a i"
現像, 名詞, "g e N z o:"
現先, 名詞, "g e N s a k i"
現出, 名詞, "g e N sh u ts u"
現前, 名詞, "g e N z e N"
現在, 名詞, "g e N z a i"
現地, 名詞, "g e N ch i"
現場, 名詞, "g e N b a"
現場, 名詞, "g e N j o:"
現存, 名詞, "g e N s o N"
現実, 名詞, "g e N j i ts u"
現役, 名詞, "g e N e k i"
現有, 名詞, "g e N y u:"
現業, 名詞, "g e N gy o:"
現況, 名詞, "g e N ky o:"
現物, 名詞, "g e N b u ts u"
現状, 名詞, "g e N j o:"
現生, 名詞, "g e N s e:"
現職, 名詞, "g e N sh o k u"
現行, 名詞, "g e N k o:"
現象, 名詞, "g e N sh o:"
現金, 名詞, "g e N k i N"
球, 名詞, "d a m a"
球, 名詞, "ky u:"
球, 名詞, "t a m a"
球体, 名詞, "ky u: t a i"
球児, 名詞, "ky u: j i"
球団, 名詞, "ky u: d a N"
球場, 名詞, "ky u: j o:"
球形, 名詞, "ky u: k e:"
球技, 名詞, "ky u: g i"
球根, 名詞, "ky u: k o N"
球状, 名詞, "ky u: j o:"
球界, 名詞, "ky u: k a i"
球磨, 名詞, "k u m a"
球種, 名詞, "ky u: sh u"
球菌, 名詞, "ky u: k i N"
球面, 名詞, "ky u: m e N"
理, 名詞, "k o t o w a r i"
理, 名詞, "o s a m u"
理, 名詞, "r i"
理事, 名詞, "r i j i"
理化学, 名詞, "r i k a g a k u"
理子, 名詞, "m i ch i k o"
理子, 名詞, "r i k o"
理学, 名詞, "r i g a k u"
理容, 名詞, "r i y o:"
理屈, 名詞, "r i k u ts u"
理工, 名詞, "r i k o:"
理念, 名詞, "r i n e N"
理性, 名詞, "r i s e:"
理恵, 名詞, "r i e"
理想, 名詞, "r i s o:"
理数, 名詞, "r i s u:"
理沙, 名詞, "r i s a"
理法, 名詞, "r i h o:"
理瀬, 名詞, "r i s e"
理由, 名詞, "r i y u:"
理知, 名詞, "r i ch i"
理研, 名詞, "r i k e N"
理科, 名詞, "r i k a"
理窟, 名詞, "r i k u ts u"
理系, 名詞, "r i k e:"
理絵子, 名詞, "r i e k o"
理解, 名詞, "r i k a i"
理論, 名詞, "r i r o N"
理財, 名詞, "r i z a i"
理路, 名詞, "r i r o"
理髪, 名詞, "r i h a ts u"
琉球, 名詞, "ry u: ky u:"
琢磨, 名詞, "t a k u m a"
琥珀, 名詞, "k o h a k u"
琳, 名詞, "r i N"
琴, 名詞, "g o t o"
琴, 名詞, "k i N"
琴, 名詞, "k o t o"
琴, 接尾辞, "k i N"
琴乃, 名詞, "k o t o n o"
琴光喜, 名詞, "k o t o m i ts u k i"
琴平, 名詞, "k o t o h i r a"
琴線, 名詞, "k i N s e N"
琵琶, 名詞, "b i w a"
瑕疵, 名詞, "k a sh i"
瑛, 名詞, "a k i r a"
瑛, 名詞, "e:"
瑛児, 名詞, "e: j i"
瑞, 名詞, "m i z u"
瑞, 名詞, "z u i"
瑞々しい, 形容詞, "m i z u m i z u sh i:"
瑞宝, 名詞, "z u i h o:"
瑞樹, 名詞, "m i z u k i"
瑞江, 名詞, "m i z u e"
瑞穂, 名詞, "m i z u h o"
瑠璃, 名詞, "r u r i"
瑣末, 名詞, "s a m a ts u"
璃星, 名詞, "r i s e"
環, 名詞, "k a N"
環, 名詞, "t a m a k i"
環, 名詞, "w a"
環, 接頭辞, "k a N"
環境, 名詞, "k a N ky o:"
環状, 名詞, "k a N j o:"
環礁, 名詞, "k a N sh o:"
璽, 名詞, "j i"
瓚, 名詞, "s a N"
瓜, 名詞, "u r i"
瓜二つ, 形状詞, "u r i f u t a ts u"
瓢, 名詞, "f u k u b e"
瓢, 名詞, "h i s a g o"
瓢簞, 名詞, "by o: t a N"
瓢簞, 名詞, "hy o: t a N"
瓦, 名詞, "g a w a r a"
瓦, 名詞, "k a w a r a"
瓦斯, 名詞, "g a s u"
瓦礫, 名詞, "g a r e k i"
瓦解, 名詞, "g a k a i"
瓶, 名詞, "b i N"
瓶詰め, 名詞, "b i N z u m e"
甕, 名詞, "g a m e"
甕, 名詞, "k a m e"
甕棺, 名詞, "k a m e k a N"
甘, 名詞, "k a N"
甘, 形容詞, "a m a"
甘い, 形容詞, "a m a i"
甘え, 動詞, "a m a e"
甘え, 名詞, "a m a e"
甘え, 形容詞, "a m e:"
甘える, 動詞, "a m a e r u"
甘えん坊, 名詞, "a m a e N b o"
甘かっ, 形容詞, "a m a k a q"
甘く, 形容詞, "a m a k u"
甘ったるい, 形容詞, "a m a q t a r u i"
甘み, 名詞, "a m a m i"
甘め, 形状詞, "a m a m e"
甘やかさ, 動詞, "a m a y a k a s a"
甘やかし, 動詞, "a m a y a k a sh i"
甘やかす, 動詞, "a m a y a k a s u"
甘んじ, 動詞, "a m a N j i"
甘んじる, 動詞, "a m a N j i r u"
甘利, 名詞, "a m a r i"
甘受, 名詞, "k a N j u"
甘口, 名詞, "a m a k u ch i"
甘味, 名詞, "a m a m i"
甘味, 名詞, "k a N m i"
甘寧, 名詞, "k a N n e:"
甘皮, 名詞, "a m a k a w a"
甘粕, 名詞, "a m a k a s u"
甘粛, 名詞, "k a N sh u k u"
甘美, 形状詞, "k a N b i"
甘草, 名詞, "k a N z o:"
甘辛, 形状詞, "a m a k a r a"
甘酒, 名詞, "a m a z a k e"
甘酢, 名詞, "a m a z u"
甘酸っぱい, 形容詞, "a m a z u q p a i"
甘露, 名詞, "k a N r o"
甚だ, 副詞, "h a n a h a d a"
甚だしい, 形容詞, "h a n a h a d a sh i:"
甚だしく, 形容詞, "h a n a h a d a sh i k u"
甚八, 名詞, "j i N p a ch i"
甚兵衛, 名詞, "j i N b e:"
甚右衛門, 名詞, "j i N e m o N"
甚大, 形状詞, "j i N d a i"
甚市, 名詞, "j i N i ch i"
生, 名詞, "i k i"
生, 名詞, "n a m a"
生, 名詞, "o i"
生, 名詞, "s e:"
生, 名詞, "sh o:"
生, 接尾辞, "s e:"
生, 接頭辞, "n a m a"
生, 接頭辞, "s e:"
生々しい, 形容詞, "n a m a n a m a sh i:"
生々しく, 形容詞, "n a m a n a m a sh i k u"
生い立ち, 名詞, "o i t a ch i"
生い茂っ, 動詞, "o i sh i g e q"
生い茂る, 動詞, "o i sh i g e r u"
生え, 動詞, "h a e"
生える, 動詞, "h a e r u"
生え抜き, 名詞, "h a e n u k i"
生え際, 名詞, "h a e g i w a"
生かさ, 動詞, "i k a s a"
生かし, 動詞, "i k a sh i"
生かす, 動詞, "i k a s u"
生かせ, 動詞, "i k a s e"
生かせる, 動詞, "i k a s e r u"
生かそう, 動詞, "i k a s o:"
生き, 動詞, "i k i"
生き, 名詞, "i k i"
生きいき, 副詞, "i k i i k i"
生きがい, 名詞, "i k i g a i"
生きざま, 名詞, "i k i z a m a"
生きのび, 動詞, "i k i n o b i"
生きのびる, 動詞, "i k i n o b i r u"
生きもの, 名詞, "i k i m o n o"
生きよう, 動詞, "i k i y o:"
生きる, 動詞, "i k i r u"
生きれ, 動詞, "i k i r e"
生き埋め, 名詞, "i k i u m e"
生き延び, 動詞, "i k i n o b i"
生き延びる, 動詞, "i k i n o b i r u"
生き様, 名詞, "i k i z a m a"
生き残っ, 動詞, "i k i n o k o q"
生き残り, 動詞, "i k i n o k o r i"
生き残り, 名詞, "i k i n o k o r i"
生き残る, 動詞, "i k i n o k o r u"
生き残れ, 動詞, "i k i n o k o r e"
生き残れる, 動詞, "i k i n o k o r e r u"
生き物, 名詞, "i k i m o n o"
生き生き, 副詞, "i k i i k i"
生き甲斐, 名詞, "i k i g a i"
生き返っ, 動詞, "i k i k a e q"
生き返ら, 動詞, "i k i k a e r a"
生き返る, 動詞, "i k i k a e r u"
生け, 動詞, "i k e"
生け垣, 名詞, "i k e g a k i"
生け捕り, 名詞, "i k e d o r i"
生け花, 名詞, "i k e b a n a"
生け贄, 名詞, "i k e n i e"
生ごみ, 名詞, "n a m a g o m i"
生じ, 動詞, "sh o: j i"
生じる, 動詞, "sh o: j i r u"
生ずる, 動詞, "sh o: z u r u"
生ぜ, 動詞, "sh o: z e"
生ぬるい, 形容詞, "n a m a n u r u i"
生ま, 動詞, "u m a"
生まれ, 動詞, "u m a r e"
生まれ, 名詞, "u m a r e"
生まれたて, 名詞, "u m a r e t a t e"
生まれつい, 動詞, "u m a r e ts u i"
生まれつき, 動詞, "u m a r e ts u k i"
生まれつき, 名詞, "u m a r e ts u k i"
生まれる, 動詞, "u m a r e r u"
生まれ出, 動詞, "u m a r e d e"
生まれ変わっ, 動詞, "u m a r e k a w a q"
生まれ変わり, 動詞, "u m a r e k a w a r i"
生まれ変わり, 名詞, "u m a r e k a w a r i"
生まれ変わる, 動詞, "u m a r e k a w a r u"
生まれ育ち, 動詞, "u m a r e s o d a ch i"
生まれ育っ, 動詞, "u m a r e s o d a q"
生み, 動詞, "u m i"
生み, 名詞, "u m i"
生みださ, 動詞, "u m i d a s a"
生みだし, 動詞, "u m i d a sh i"
生みだす, 動詞, "u m i d a s u"
生みの親, 名詞, "u m i n o o y a"
生み出さ, 動詞, "u m i d a s a"
生み出し, 動詞, "u m i d a sh i"
生み出す, 動詞, "u m i d a s u"
生む, 動詞, "u m u"
生もの, 名詞, "n a m a m o n o"
生やし, 動詞, "h a y a sh i"
生れ, 動詞, "n a r e"
生れ, 動詞, "u m a r e"
生れ, 名詞, "u m a r e"
生れつき, 名詞, "u m a r e ts u k i"
生れる, 動詞, "u m a r e r u"
生ん, 動詞, "u N"
生ゴミ, 名詞, "n a m a g o m i"
生乳, 名詞, "s e: ny u:"
生体, 名詞, "s e: t a i"
生保, 名詞, "s e: h o"
生前, 名詞, "s e: z e N"
生半可, 形状詞, "n a m a h a N k a"
生協, 名詞, "s e: ky o:"
生卵, 名詞, "n a m a t a m a g o"
生命, 名詞, "i n o ch i"
生命, 名詞, "s e: m e:"
生地, 名詞, "k i j i"
生地, 名詞, "s e: ch i"
生垣, 名詞, "i k e g a k i"
生姜, 名詞, "sh o: g a"
生存, 名詞, "s e: z o N"
生家, 名詞, "s e: k a"
生島, 名詞, "i k u sh i m a"
生年, 名詞, "s e: n e N"
生年, 名詞, "sh o: n e N"
生後, 名詞, "s e: g o"
生徒, 名詞, "s e: t o"
生得, 名詞, "s e: t o k u"
生息, 名詞, "s e: s o k u"
生態, 名詞, "s e: t a i"
生憎, 副詞, "a i n i k u"
生憎, 形状詞, "a i n i k u"
生憎, 形状詞, "a y a n i k u"
生成, 名詞, "s e: s e:"
生来, 名詞, "s e: r a i"
生来, 名詞, "sh o: r a i"
生検, 名詞, "s e: k e N"
生業, 名詞, "s e: gy o:"
生死, 名詞, "s e: sh i"
生死, 名詞, "sh o: j i"
生殖, 名詞, "s e: sh o k u"
生母, 名詞, "s e: b o"
生気, 名詞, "s e: k i"
生没年, 名詞, "s e: b o ts u n e N"
生活, 名詞, "s e: k a ts u"
生涯, 名詞, "sh o: g a i"
生物, 名詞, "s e: b u ts u"
生玉, 名詞, "i k u t a m a"
生理, 名詞, "s e: r i"
生産, 名詞, "s e: s a N"
生田, 名詞, "i k u t a"
生真面目, 名詞, "k i m a j i m e"
生粋, 名詞, "k i q s u i"
生糸, 名詞, "k i i t o"
生者, 名詞, "sh o: j a"
生肉, 名詞, "s e: n i k u"
生育, 名詞, "s e: i k u"
生臭い, 形容詞, "n a m a g u s a i"
生花, 名詞, "i k e b a n a"
生花, 名詞, "s e: k a"
生薬, 名詞, "k i g u s u r i"
生薬, 名詞, "sh o: y a k u"
生計, 名詞, "s e: k e:"
生誕, 名詞, "s e: t a N"
生贄, 名詞, "i k e n i e"
生起, 名詞, "s e: k i"
生身, 名詞, "n a m a m i"
